Timestamp,TotalGazeTime,IsGazing,EyeClosed,FocusPosition,GazeDirection,LeftEyePosition,RightEyePosition,BallColor,BallScale,TriggerCount,BallToggleCount
2025-05-04 13:55:43,0.00,False,False,"None","(0.00, 0.00, 0.11)","(-4.58, -0.03, -1.03)","(-4.58, -0.03, -1.03)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-05-04 13:55:43,0.00,False,False,"None","(0.00, 0.00, 1.00)","(-4.58, -0.03, -1.03)","(-4.58, -0.03, -1.03)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-05-04 13:55:43,0.17,True,False,"(-2.71, 0.46, -2.81)","(0.82, -0.42, -0.38)","(-5.04, 1.51, -1.68)","(-5.07, 1.51, -1.73)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:43,0.18,True,False,"(-2.61, 0.38, -2.85)","(0.82, -0.40, -0.40)","(-5.04, 1.51, -1.67)","(-5.07, 1.51, -1.73)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:43,0.25,True,False,"(-1.98, 0.16, -3.29)","(0.82, -0.32, -0.47)","(-5.04, 1.51, -1.67)","(-5.08, 1.51, -1.73)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.32,True,False,"(-1.39, 0.09, -3.78)","(0.82, -0.28, -0.50)","(-5.05, 1.51, -1.67)","(-5.08, 1.51, -1.73)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.35,True,False,"(-1.19, 0.08, -3.95)","(0.82, -0.27, -0.50)","(-5.05, 1.51, -1.67)","(-5.08, 1.51, -1.73)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.37,True,False,"(-1.09, 0.08, -4.04)","(0.82, -0.27, -0.50)","(-5.05, 1.51, -1.67)","(-5.08, 1.51, -1.73)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.39,True,False,"(-1.04, 0.09, -4.08)","(0.82, -0.27, -0.50)","(-5.05, 1.51, -1.67)","(-5.08, 1.51, -1.73)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.40,True,False,"(-1.01, 0.09, -4.11)","(0.82, -0.27, -0.50)","(-5.05, 1.51, -1.67)","(-5.08, 1.51, -1.73)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.41,True,False,"(-0.98, 0.10, -4.14)","(0.82, -0.26, -0.50)","(-5.05, 1.51, -1.67)","(-5.08, 1.51, -1.73)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.43,True,False,"(-0.95, 0.11, -4.16)","(0.82, -0.26, -0.50)","(-5.05, 1.51, -1.67)","(-5.08, 1.51, -1.73)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.44,True,False,"(-0.94, 0.12, -4.18)","(0.82, -0.26, -0.50)","(-5.05, 1.51, -1.67)","(-5.08, 1.51, -1.73)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.45,True,False,"(-0.92, 0.12, -4.20)","(0.82, -0.26, -0.50)","(-5.05, 1.51, -1.67)","(-5.08, 1.51, -1.73)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.47,True,False,"(-0.91, 0.13, -4.21)","(0.82, -0.26, -0.50)","(-5.05, 1.51, -1.67)","(-5.08, 1.51, -1.73)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.48,True,False,"(-0.90, 0.14, -4.22)","(0.83, -0.27, -0.50)","(-5.05, 1.51, -1.67)","(-5.08, 1.51, -1.73)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.49,True,False,"(-0.89, 0.14, -4.23)","(0.83, -0.27, -0.49)","(-5.05, 1.51, -1.67)","(-5.08, 1.51, -1.73)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.51,True,False,"(-0.87, 0.14, -4.24)","(0.83, -0.28, -0.48)","(-5.05, 1.51, -1.67)","(-5.08, 1.51, -1.73)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.52,True,False,"(-0.85, 0.13, -4.23)","(0.84, -0.28, -0.46)","(-5.05, 1.51, -1.67)","(-5.08, 1.51, -1.73)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.53,True,False,"(-0.83, 0.12, -4.22)","(0.84, -0.29, -0.45)","(-5.05, 1.51, -1.67)","(-5.08, 1.52, -1.73)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.55,True,False,"(-0.82, 0.11, -4.20)","(0.85, -0.29, -0.44)","(-5.05, 1.51, -1.67)","(-5.08, 1.51, -1.73)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.56,True,False,"(-0.82, 0.10, -4.17)","(0.85, -0.30, -0.43)","(-5.05, 1.51, -1.67)","(-5.08, 1.52, -1.73)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.57,True,False,"(-0.82, 0.10, -4.12)","(0.85, -0.30, -0.42)","(-5.05, 1.51, -1.67)","(-5.08, 1.52, -1.73)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.59,True,False,"(-0.83, 0.09, -4.08)","(0.85, -0.31, -0.42)","(-5.05, 1.51, -1.67)","(-5.08, 1.52, -1.73)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.60,True,False,"(-0.85, 0.08, -4.02)","(0.86, -0.31, -0.41)","(-5.05, 1.51, -1.67)","(-5.08, 1.52, -1.73)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.62,True,False,"(-0.88, 0.08, -3.97)","(0.86, -0.31, -0.40)","(-5.05, 1.51, -1.67)","(-5.08, 1.52, -1.73)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.63,True,False,"(-0.90, 0.07, -3.91)","(0.86, -0.32, -0.40)","(-5.05, 1.51, -1.67)","(-5.08, 1.52, -1.73)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.64,True,False,"(-0.93, 0.07, -3.86)","(0.86, -0.32, -0.39)","(-5.05, 1.51, -1.67)","(-5.08, 1.52, -1.73)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.66,True,False,"(-0.96, 0.06, -3.80)","(0.86, -0.32, -0.39)","(-5.05, 1.51, -1.67)","(-5.08, 1.51, -1.72)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.67,True,False,"(-0.98, 0.06, -3.75)","(0.86, -0.32, -0.38)","(-5.05, 1.51, -1.67)","(-5.08, 1.51, -1.72)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.69,True,False,"(-1.01, 0.06, -3.70)","(0.87, -0.33, -0.38)","(-5.05, 1.51, -1.67)","(-5.08, 1.51, -1.72)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.70,True,False,"(-1.03, 0.06, -3.65)","(0.87, -0.33, -0.38)","(-5.05, 1.51, -1.67)","(-5.08, 1.51, -1.72)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.71,True,False,"(-1.06, 0.06, -3.61)","(0.87, -0.33, -0.37)","(-5.05, 1.51, -1.67)","(-5.08, 1.51, -1.72)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.73,True,False,"(-1.08, 0.05, -3.57)","(0.87, -0.33, -0.37)","(-5.05, 1.51, -1.67)","(-5.08, 1.51, -1.72)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.74,True,False,"(-1.10, 0.05, -3.53)","(0.87, -0.32, -0.38)","(-5.05, 1.51, -1.67)","(-5.08, 1.51, -1.72)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.76,True,False,"(-1.11, 0.05, -3.51)","(0.87, -0.32, -0.38)","(-5.05, 1.51, -1.67)","(-5.08, 1.51, -1.72)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.77,True,False,"(-1.12, 0.05, -3.49)","(0.87, -0.31, -0.39)","(-5.05, 1.51, -1.67)","(-5.08, 1.51, -1.72)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.78,True,False,"(-1.11, 0.05, -3.49)","(0.87, -0.30, -0.40)","(-5.05, 1.51, -1.66)","(-5.08, 1.51, -1.72)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.80,True,False,"(-1.08, 0.05, -3.50)","(0.86, -0.30, -0.41)","(-5.05, 1.51, -1.66)","(-5.08, 1.51, -1.72)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.81,True,False,"(-1.05, 0.05, -3.51)","(0.86, -0.29, -0.41)","(-5.05, 1.51, -1.66)","(-5.08, 1.51, -1.72)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.83,True,False,"(-1.01, 0.05, -3.54)","(0.86, -0.28, -0.42)","(-5.05, 1.51, -1.66)","(-5.08, 1.51, -1.72)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.84,True,False,"(-0.97, 0.05, -3.58)","(0.86, -0.28, -0.42)","(-5.05, 1.51, -1.66)","(-5.08, 1.51, -1.72)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.85,True,False,"(-0.91, 0.05, -3.62)","(0.86, -0.27, -0.43)","(-5.05, 1.51, -1.66)","(-5.08, 1.51, -1.72)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.87,True,False,"(-0.85, 0.05, -3.66)","(0.86, -0.27, -0.43)","(-5.05, 1.51, -1.66)","(-5.08, 1.51, -1.72)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.88,True,False,"(-0.79, 0.05, -3.72)","(0.86, -0.26, -0.43)","(-5.05, 1.51, -1.66)","(-5.08, 1.51, -1.72)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.90,True,False,"(-0.72, 0.05, -3.77)","(0.86, -0.26, -0.44)","(-5.05, 1.51, -1.66)","(-5.08, 1.51, -1.72)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.91,True,False,"(-0.65, 0.05, -3.82)","(0.86, -0.26, -0.44)","(-5.05, 1.51, -1.66)","(-5.08, 1.52, -1.72)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.92,True,False,"(-0.57, 0.05, -3.88)","(0.86, -0.25, -0.44)","(-5.05, 1.52, -1.66)","(-5.08, 1.52, -1.72)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.94,True,False,"(-0.50, 0.05, -3.93)","(0.86, -0.25, -0.44)","(-5.05, 1.52, -1.66)","(-5.08, 1.52, -1.72)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.95,True,False,"(-0.44, 0.05, -3.98)","(0.86, -0.25, -0.45)","(-5.06, 1.52, -1.66)","(-5.08, 1.52, -1.72)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.96,True,False,"(-0.38, 0.06, -4.03)","(0.86, -0.24, -0.45)","(-5.06, 1.52, -1.66)","(-5.08, 1.52, -1.72)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 13:55:44,0.98,True,False,"(-0.33, 0.06, -4.07)","(0.86, -0.24, -0.45)","(-5.06, 1.52, -1.66)","(-5.09, 1.52, -1.72)",Yellow,"(0.05, 0.05, 0.05)",1,0
